B0096E8EPY,A1GS3JVCF7UROB,5.0,1529712000
B0096E8EPY,A3GPVT5MV4327V,5.0,1529625600
B0096E8EPY,A1H49870J9KSMM,5.0,1529625600
B0096E8EPY,A38A1Y0FMIST1P,5.0,1529625600
B0096E8EPY,A3LAEEY0CGX302,1.0,1529539200
B0096E8EPY,A1R6IVNWKGTBVE,4.0,1529539200
B0096E8EPY,A1VI11KMFR3JGG,1.0,1529539200
B0096E8EPY,A3G4G1QRNE6TZM,1.0,1529539200
B0096E8EPY,A1GAIE0HPL7VPA,2.0,1529452800
B0096E8EPY,A3DKTS9F11KRSJ,5.0,1529366400
B0096E8EPY,A2576FHLEFRHAR,5.0,1529366400
B0096E8EPY,A34JF4LE0Y1UWA,5.0,1529366400
B0096E8EPY,A1UIDIUHDX48SP,1.0,1529366400
B0096E8EPY,A3KTQD9RI8N2YE,5.0,1529280000
B0096E8EPY,A1YOGTTSIW9VN7,4.0,1529280000
B0096E8EPY,A1WBNHHKKWFFWC,5.0,1529193600
B0096E8EPY,AUMYXLLH0WC7C,2.0,1529193600
B0096E8EPY,A1NY4KAMTOLS2G,5.0,1529193600
B0096E8EPY,A2X9P38SQLP1NT,3.0,1529193600
B0096E8EPY,A29LOE0LRV33Q4,5.0,1529193600
B0096E8EPY,A138EA85MP6V02,1.0,1529193600
B0096E8EPY,A3DIG2TXMFDBOF,5.0,1529107200
B0096E8EPY,A2EW8HHO2I43RI,4.0,1529107200
B0096E8EPY,A2D75NBPXJMBVJ,1.0,1529107200
B0096E8EPY,A6KB8D8M4HYY8,1.0,1529107200
B0096E8EPY,A2YIS1AWFE4R82,1.0,1529020800
B0096E8EPY,A3NFUFZDUY9FRY,5.0,1529020800
B0096E8EPY,A2K0OMAKP0PCSU,5.0,1529020800
B0096E8EPY,A1MXNVZZCKGONJ,4.0,1529020800
B0096E8EPY,AHUWYH0GMOP0K,1.0,1528848000
B0096E8EPY,A3TD2NMYWCPG4M,5.0,1528848000
B0096E8EPY,AH16DRS8C4UQY,5.0,1528848000
B0096E8EPY,A1NJBJQ8WCX1IJ,2.0,1528848000
B0096E8EPY,A2HQB0HMWL87OR,1.0,1528848000
B0096E8EPY,AIEBULI55I93M,5.0,1528761600
B0096E8EPY,ATDXS9ZPS2MML,5.0,1528761600
B0096E8EPY,A34IS3Z6Z2H5BP,5.0,1528675200
B0096E8EPY,A1Y6O3KA71QKVR,5.0,1528675200
B0096E8EPY,A9XDZ4G8J7DW1,1.0,1528675200
B0096E8EPY,A3556J6AFGA5BT,5.0,1528588800
B0096E8EPY,A39X7U7ESVCRSB,5.0,1528588800
B0096E8EPY,A2CPR454E2C0IC,5.0,1528588800
B0096E8EPY,A140YPTPJKTY5I,5.0,1528502400
B0096E8EPY,A2XF2LRB3SPQLW,2.0,1528502400
B0096E8EPY,A37E9IO0J8WAQL,5.0,1528502400
B0096E8EPY,A2W9R8H5HPG3DM,1.0,1528502400
B0096E8EPY,A1MFSNLORL45H3,4.0,1528416000
B0096E8EPY,A24FFK12DY6217,5.0,1528416000
B0096E8EPY,A3KDXC1O9XDLKK,4.0,1528416000
B0096E8EPY,A1HRA0LE9D3H67,5.0,1528416000
B0096E8EPY,A3TD6OYCD57RTB,1.0,1528416000
B0096E8EPY,A3C9LJC1H39WXA,5.0,1528416000
B0096E8EPY,A2MGMSKCNGQBBY,1.0,1528329600
B0096E8EPY,A1NVFAOUB0UYAV,1.0,1528329600
B0096E8EPY,AZ3J9JWD6B2CC,5.0,1528329600
B0096E8EPY,A22EQF1D5ER91H,5.0,1528329600
B0096E8EPY,A1UD6FHJTKF5VI,5.0,1528243200
B0096E8EPY,A35RWHF41LVWFE,1.0,1528243200
B0096E8EPY,A2YE6A8YCJIUW0,3.0,1528243200
B0096E8EPY,A36VP57GXWA67W,5.0,1528243200
B0096E8EPY,A2ZB8AMFEXON45,5.0,1528243200
B0096E8EPY,AQHYKUJ24X6WL,1.0,1528156800
B0096E8EPY,A11GA3SFA6YPI6,5.0,1528156800
B0096E8EPY,A3SK2Y5LBHXFVM,2.0,1528156800
B0096E8EPY,A2IQXUMCDRAE4N,1.0,1528156800
B0096E8EPY,A39YA04LLHZ3IN,5.0,1528156800
B0096E8EPY,A12T4V88F67EQ9,5.0,1528156800
B0096E8EPY,A389QQLXGJ0ODB,5.0,1528156800
B0096E8EPY,A21YYF27VDMJND,1.0,1528156800
B0096E8EPY,A16RLZ0757R96B,3.0,1528156800
B0096E8EPY,AITN24E6UM808,5.0,1528156800
B0096E8EPY,A1M8K68J76ITRG,3.0,1528156800
B0096E8EPY,A62AE8VHPN6U6,5.0,1528156800
B0096E8EPY,A17X001KQ224SG,1.0,1528156800
B0096E8EPY,AEYBO17371J3Y,5.0,1528156800
B0096E8EPY,A3L8ZFZP9A8OVD,5.0,1528156800
B0096E8EPY,AB4CYPVN5YUJD,5.0,1528070400
B0096E8EPY,A2CI6U2YBGE6FC,4.0,1528070400
B0096E8EPY,A11I9STZE11QOD,5.0,1528070400
B0096E8EPY,A37K3IJF1EL6MA,5.0,1528070400
B0096E8EPY,AY4CEP3L69CHV,5.0,1528070400
B0096E8EPY,A1T7CXVNJT5P55,5.0,1528070400
B0096E8EPY,A21XTBSK5H6AHJ,4.0,1530662400
B0096E8EPY,A3US7VI88STHO5,5.0,1530662400
B0096E8EPY,A1CAQ3CR75AKD9,5.0,1530662400
B0096E8EPY,A3RATEJCH3MH6C,5.0,1530489600
B0096E8EPY,A16XZPTF2ABJQI,5.0,1530489600
B0096E8EPY,A1S1848A4MX9V9,5.0,1530489600
B0096E8EPY,A2QO883VHGTCY1,1.0,1530489600
B0096E8EPY,A253U58U9IPEMS,5.0,1530403200
B0096E8EPY,A3BLQWRMP0TZEY,5.0,1530403200
B0096E8EPY,A1OG5X4KC33OPU,1.0,1530403200
B017O9P72A,A27BTSGLXK2C5K,1.0,1449792000
B017O9P72A,A27ZJ1NCBFP1HZ,4.0,1449532800
B017O9P72A,ACCQIOZMFN4UK,1.0,1449446400
B017O9P72A,A3KUPJ396OQF78,2.0,1449273600
B017O9P72A,A1U1RE1ZI19E1H,1.0,1517529600
B017O9P72A,A3TXR8GLKS19RE,5.0,1515974400
B017O9P72A,AVIWE1LJXCG77,1.0,1515110400
B017O9P72A,A1FOHYK23FJ6CN,1.0,1515024000
B017O9P72A,A1RRDX9AOST1AN,1.0,1514592000
B017O9P72A,AA4DHYT5YSSIT,1.0,1514505600
B017O9P72A,A3TYO7I2GSCH4X,3.0,1514505600
B017O9P72A,A3KWZMO1A9TO3Z,5.0,1514160000
B017O9P72A,A1QBG1TTQZGJNM,5.0,1513555200
B017O9P72A,A2NGABQTU93H28,2.0,1511827200
B017O9P72A,A2LNJJWW2TLL00,5.0,1511481600
B017O9P72A,A1M5UIUZ2P5FFO,1.0,1511395200
B017O9P72A,AE5S7XRYMZ15P,1.0,1510272000
B017O9P72A,A18JLUE8V4G7TX,4.0,1508371200
B017O9P72A,A1E35W9YOVAH1G,1.0,1505260800
B017O9P72A,A2OPRIKEHM8WUI,3.0,1503446400
B017O9P72A,A1ZH6WTMUGWCOU,2.0,1500854400
B017O9P72A,A9Z810V4E39P,1.0,1500768000
B017O9P72A,ALBD3EW51P0PJ,5.0,1498694400
B017O9P72A,AGRRVP4ATHO9C,5.0,1491523200
B017O9P72A,ACZKH8ZBMNTN0,5.0,1490659200
B017O9P72A,A3IZ10SN6PLWA1,3.0,1489708800
B017O9P72A,A1CSXI9KXC34MG,1.0,1489363200
B017O9P72A,A28PQDHWYGTYCA,1.0,1489276800
B017O9P72A,A3B6VNZ274ABHM,1.0,1488758400
B017O9P72A,A13JBMUJ6WW7V8,3.0,1488758400
B017O9P72A,A3DQP5EOF7U07L,1.0,1488585600
B017O9P72A,A2PR1HM2173XW0,1.0,1488240000
B017O9P72A,A1YDEEIOO48O11,4.0,1487548800
B017O9P72A,A3VGIMDFUA66BF,1.0,1487376000
B017O9P72A,A2C0CC1OS1EVR3,1.0,1487289600
B017O9P72A,A1E8AT51T4RTFV,5.0,1486944000
B017O9P72A,AORE992LSLBF5,3.0,1485302400
B017O9P72A,A2CHOY3Y8GO19N,1.0,1485043200
B017O9P72A,A21TH0EHNYKDVX,1.0,1484697600
B017O9P72A,A1688MFA2DDYJT,1.0,1483920000
B017O9P72A,A2GCXCN7SU3MI4,1.0,1483833600
B017O9P72A,A2XD433O61HBZZ,3.0,1483574400
B017O9P72A,A2RDT3XZJ3KO8V,1.0,1483401600
B017O9P72A,A1WP68243XC735,1.0,1483315200
B017O9P72A,AINFUA7ZDOCXC,5.0,1483228800
B017O9P72A,A25ZBRVCSH2854,4.0,1483056000
B017O9P72A,A2NQLB39X8R6VM,1.0,1483056000
B017O9P72A,A2A05GWHUW863P,1.0,1482969600
B017O9P72A,A2X121FSZNDNQD,1.0,1482969600
B017O9P72A,A2VIMSLCBS1SIX,2.0,1482969600
B017O9P72A,A1GWZPVWOC7SXP,1.0,1482969600
B017O9P72A,A2EEQOTGYX3NK3,3.0,1482883200
B017O9P72A,A3KX2VUMC35OTL,5.0,1482883200
B017O9P72A,A3A1AIFNT1L40U,1.0,1482883200
B017O9P72A,A3G231DA38DLI8,5.0,1482883200
B017O9P72A,AA6PV6ZQR53O0,2.0,1482796800
B017O9P72A,AKQDBPNHJ59TL,1.0,1482710400
B017O9P72A,A1K3NS97YO34K6,1.0,1482710400
B017O9P72A,A1O3OGWAMJ6FF3,1.0,1482710400
B017O9P72A,A2M4BVZDLO2GD,4.0,1482710400
B017O9P72A,A24WB6HZ0N52SM,3.0,1482624000
B017O9P72A,A230WMJBLU4JEN,5.0,1482192000
B017O9P72A,A2GFPD5QJ57TV,2.0,1482192000
B017O9P72A,A36BP20PHO3SVE,4.0,1481241600
B017O9P72A,A3UBSHXG62ORWU,2.0,1481068800
B017O9P72A,A1ZHVLAS25L5UL,5.0,1481068800
B017O9P72A,A2JJSBKZKQXAER,1.0,1480982400
B017O9P72A,A3M0CLNEW3EG0K,1.0,1480896000
B017O9P72A,A2I0AIFHHJ6S24,5.0,1480636800
B017O9P72A,A7VNOAO906UV5,4.0,1480291200
B017O9P72A,ALJO36VJBUF2D,4.0,1480118400
B017O9P72A,A334L9KLM4FYMY,5.0,1478995200
B017O9P72A,A1XEV1ZKY77XDC,5.0,1477353600
B017O9P72A,A4G8A9ZVCK389,5.0,1477267200
B017O9P72A,A3QNXH62CYVB3R,4.0,1477267200
B017O9P72A,A2HGCE52KGIJLH,5.0,1477180800
B017O9P72A,A2XWE43S8YVNFC,1.0,1477180800
B017O9P72A,A27CNO1EXJL44V,1.0,1477094400
B017O9P72A,A1YRD6OB2UZBMT,4.0,1476921600
B017O9P72A,A1QQGJ4ZXH6GO,1.0,1476921600
B017O9P72A,A1IISEQJLMIBH3,1.0,1476921600
B017O9P72A,A7GNUR09ZE2FN,1.0,1476921600
B017O9P72A,A1XO51PLKOOBUB,1.0,1476662400
B017O9P72A,A2X5NPB59ZDKZL,5.0,1475366400
B017O9P72A,AA0H8RP99DA5T,5.0,1474243200
B017O9P72A,ASQGQ2H74IYRL,5.0,1474070400
B017O9P72A,A2ZJTS4QMA52IV,1.0,1473897600
B017O9P72A,AHNYI1Z1YEM3M,5.0,1473465600
B017O9P72A,A1D9K2TSTQTG9R,5.0,1472860800
B017O9P72A,AB4UY7BXRYKW8,4.0,1469664000
B017O9P72A,A1APN6B0N3FJ0M,3.0,1469318400
B017O9P72A,A2L2F9272NMIAJ,5.0,1467590400
B017O9P72A,A3DQRZVEUQ31WO,5.0,1467417600
B017O9P72A,A2Y4T220F7U1DN,1.0,1467417600
B017O9P72A,A16AW1DCQEH04J,5.0,1467244800
B017O9P72A,A127XGM32U8IAL,4.0,1462060800
B017O9P72A,A1V2XCTKKEAADT,1.0,1461628800
B017O9P72A,A3K4ZN3H89K2OO,3.0,1460678400
B017O9P72A,A3ASQQ7SSVSFQK,4.0,1460592000
B017O9P72A,A2W0H7SN1IDKB0,2.0,1460505600
B017O9P72A,A2ZECKZ9181JNU,1.0,1460073600
B017O9P72A,AW8DY8EZBRQI3,1.0,1459900800
B017O9P72A,A1EY2NEATN48HV,1.0,1459382400
B017O9P72A,A1EHZRZDLZV584,4.0,1459123200
B017O9P72A,A2CHP95ZZEPH9M,3.0,1458950400
B017O9P72A,A3DK7MBIQXR9DN,1.0,1458604800
B017O9P72A,A2ZDP50E3KNHPI,4.0,1458345600
B017O9P72A,AH7AOJAD40CHN,1.0,1458000000
B017O9P72A,A766KJYVNXYMF,1.0,1458000000
B017O9P72A,A12MCJUMJU0ST3,1.0,1457913600
B017O9P72A,ARTCWNCQRW48G,4.0,1457827200
B017O9P72A,A30S3QA3KN4KSD,1.0,1457827200
B017O9P72A,A2L0MH30I6DO6Q,1.0,1457740800
B017O9P72A,A2AQ4B1526F3F5,2.0,1457568000
B017O9P72A,A4L3C697HMWC1,5.0,1457481600
B017O9P72A,A3OKBSGAVNS1D5,2.0,1457395200
B017O9P72A,AWECHS2SLB5TX,1.0,1457395200
B017O9P72A,A1JAM04LOFHYG6,1.0,1457136000
B017O9P72A,AU9EC4VELT6VU,1.0,1456876800
B017O9P72A,A1S4ZT9TO7GINX,1.0,1456358400
B017O9P72A,A3ANR7DSY657BM,1.0,1455667200
B017O9P72A,A2BFIV6S29HWUV,2.0,1455580800
B017O9P72A,A2MIH4W2VUPKF3,1.0,1455408000
B017O9P72A,AGKJ9GBFTAED6,1.0,1455321600
B017O9P72A,AY75CL5ZNHHDV,2.0,1455321600
B017O9P72A,AEMVJEYY2U1Y1,2.0,1455321600
B017O9P72A,A19I50OJXMXMUT,2.0,1455062400
B017O9P72A,AOXFPSNJVE2YA,4.0,1453939200
B017O9P72A,A3HG2LWJ7SEJ8Q,2.0,1453420800
B017O9P72A,A2Y0A6GF0M9D2C,1.0,1453161600
B017O9P72A,A3A86SLB6H33DV,1.0,1452729600
B017O9P72A,A2UL8UHL896JHK,5.0,1452384000
B017O9P72A,AX9XX6HDDKGRY,2.0,1452297600
B017O9P72A,APNOKKOOOZ8RM,2.0,1452297600
B017O9P72A,AVRAO4M8NIOYA,5.0,1451606400
B017O9P72A,A8CKFOW8DHHGJ,1.0,1451433600
B017O9P72A,A3OAS4A0N2SSAT,2.0,1451174400
B017O9P72A,AJCKQCT5R0K24,3.0,1450915200
B017O9P72A,A1BT5E0YDOENPG,2.0,1450656000
B017O9P72A,A12VZOATOAVA9J,5.0,1450224000
B017O9P72A,A1N6X7R46M6FMJ,3.0,1449964800
B017O9P72A,A3FGZVX62M5G5L,5.0,1449878400
B017O9P72A,A2USJVB92E9Q90,4.0,1449792000
B017OBFKEI,A3C4HUS4Y5SPSE,3.0,1452211200
B017OBFKEI,A22Q7XE5274665,3.0,1451001600
B017OBFKEI,A1O35FYKDTF5Z9,3.0,1449187200
B017OBE2NI,A1O35FYKDTF5Z9,4.0,1449187200
B017OBE2NI,A25IEMMPT3XYWO,4.0,1447804800
B017OBNR1G,A1TZFNVT3FF8HS,3.0,1455408000
B017OBNR1G,A1V8S2FJQ4ERYC,1.0,1454716800
B017OBNR1G,A31FNR7WPAURJK,1.0,1454544000
B017OBNR1G,A1M0VCJLYVLFI7,1.0,1454025600
B017OBNR1G,A1NGFGBX2VCQS8,1.0,1453852800
B017OBNR1G,A1TNK6MP89YXY2,3.0,1453852800
B017OBNR1G,A133PNPEID8S81,1.0,1452038400
B017OBNR1G,A34WZ23W8CRB88,1.0,1451779200
B017OBNR1G,AH569W11ICUKN,2.0,1451088000
B017OBL60U,A8QHW8DQW79IH,3.0,1450310400
B017OBL60U,ACMANRJ4WPQGX,2.0,1450310400
B017OBL60U,AZ1N29Q1GZA2H,1.0,1450224000
B017OBL60U,A3FHNCXM8ZOIM2,2.0,1449964800
B017OBL60U,A10B00NA0QZHYE,1.0,1449878400
B017OBL60U,A1W415JP5WEAJK,1.0,1449792000
B017OBL60U,A8U8ZB8J2QRS1,3.0,1449792000
B017OBL60U,A2KQFX0G98WXP4,1.0,1449619200
B017OBL60U,AEXU8O05ZLCLH,1.0,1449446400
B017OBL60U,A32A0VAM91ULC9,1.0,1449446400
B017OBE2NI,A1UKPFAS7VD5W7,4.0,1487721600
B017OBE2NI,A1BBVQ1SCEPVJI,5.0,1487635200
B017OBE2NI,A2KU8R932476T4,1.0,1487548800
B017OBE2NI,AZOW9BV7LC3SP,1.0,1487548800
B017OBE2NI,A3OV0Y3ABZWMY1,1.0,1485820800
B017OBE2NI,A1KJB6OSHXXSAU,5.0,1485648000
B017OBE2NI,A1TVSVLIGH7Y2W,2.0,1485129600
B017OBE2NI,A318WPP05U6TEA,1.0,1485043200
B017OBE2NI,A3PP777HC3O8BC,4.0,1484784000
B017OBE2NI,A2ES0HS86ZKKRM,4.0,1484438400
B017OBE2NI,A9BWHZGB6BS7E,1.0,1484438400
B017OBE2NI,A2LFV8YLFHNJNF,5.0,1484006400
B017OBE2NI,A30HLZSN7M6YRU,1.0,1483920000
B017OBE2NI,A10F3ZST4USP3R,3.0,1483920000
B017OBE2NI,A34X6D185QEI7E,1.0,1483833600
B017OBE2NI,A38IBZFVWH7OSL,1.0,1483747200
B017OBE2NI,ASFBO4CJOT77J,1.0,1483660800
B017OBE2NI,AMW6WMD9T0AFD,4.0,1483574400
B017OBE2NI,A288WOYIX6J7HW,1.0,1483315200
B017OBE2NI,A3T1GHJMGTV8TL,1.0,1483315200
B017OBL60U,A2TE58KLOCJG2C,1.0,1452729600
B017OBL60U,A3PEEDPPFVEIS7,1.0,1452556800
B017OBL60U,A1L8UYJPZLFR5P,1.0,1452384000
B017OBL60U,A3O2FK7TITT4O,1.0,1452297600
B017OBL60U,A1AIEUWUMQPYKV,3.0,1452297600
B017OBL60U,A16KYH71VMIDHC,5.0,1452211200
B017OBL60U,A2J1734ZPUH2EU,1.0,1451606400
B017OBL60U,A3JPRQ1XWL1H7S,4.0,1451520000
B017OBL60U,A225LQN3TKIKG6,1.0,1451520000
B017OBL60U,AB54EW7I9WP8S,1.0,1451347200
B017OBE2NI,A17MGH8OQKFYFJ,1.0,1483315200
B017OBE2NI,A156VOB1DVD5N,1.0,1483056000
B017OBE2NI,A5C9TZY7LI8EM,1.0,1482969600
B017OBE2NI,A1W9IDFPHN7CIA,1.0,1482883200
B017OBE2NI,A1X68G8AGFFEGC,1.0,1482537600
B017OBE2NI,A3FIRJGBJ3SO5F,1.0,1482451200
B017OBE2NI,A34FRQ92T9R3O1,1.0,1482105600
B017OBE2NI,AGMCVGD6C6LRK,3.0,1480291200
B017OBE2NI,A36BUJQ289U2CT,1.0,1480204800
B017OBL60U,A20555VKEHKMN3,1.0,1451260800
B017OBL60U,AC1ZX005OPD0K,1.0,1451260800
B017OBL60U,A1AWEEQF2TUR8P,1.0,1451088000
B017OBL60U,AWBBFRM2BTMYR,1.0,1451088000
B017OBL60U,AD5WE6BTW0FA3,1.0,1451001600
B017OBL60U,A3JWAC6M56ME8N,1.0,1450915200
B017OBL60U,A25KJMET4IWONT,1.0,1450828800
B017OBL60U,A36RSUE5G2BB4G,1.0,1450742400
B017OBL60U,A1FN5Q3I7JTS3K,1.0,1450483200
B017OBL60U,A3IL3SBFHM49J2,1.0,1450396800
B017OBE2NI,A2R0GJMBMWYGBW,1.0,1480204800
B017OBE2NI,A35BL3UEGT65DL,5.0,1479686400
B017OBE2NI,A3V2P91IPN4OL0,1.0,1479168000
B017OBE2NI,AISUF9N03GA84,1.0,1477612800
B017OBE2NI,A2CESFLPHMHFTO,1.0,1476748800
B017OBE2NI,A1B8VNZTG29I0A,1.0,1473811200
B017OBE2NI,A1GTRSEH9HKR4S,1.0,1473206400
B017OBE2NI,AD5U1D9UGFUSC,5.0,1472774400
B017OBE2NI,A189MBAWJUG1KO,4.0,1472688000
B017OBE2NI,A69LFWEXQFWLR,1.0,1472515200
B017OBE2NI,A49NFV8G87NJL,2.0,1472515200
B017OBE2NI,AIRGWQ6CU6DUD,2.0,1471564800
B017OBE2NI,A98V0UATK5L3X,1.0,1469836800
B017OBE2NI,ANWEGKSQ5Y6L7,1.0,1469750400
B017OBE2NI,A3SGA9VQI4BZQP,3.0,1463616000
B017OBE2NI,A3W0SKQZRHJ8RD,1.0,1463443200
B017OBE2NI,A1EX5R51O6LVQG,1.0,1463356800
B017OBE2NI,A3JKYGL62DRW0D,1.0,1460160000
B017OBE2NI,A1U513UFQF6XZ8,1.0,1458691200
B017OBE2NI,ABQ6V8DPUN59D,1.0,1457913600
B017OBE2NI,A3TAPFHBQRRFHY,1.0,1455494400
B017OBE2NI,A1S7683J68M1L6,5.0,1453680000
B017OBE2NI,A2N3QEVFV34QUV,4.0,1453075200
B017OBE2NI,A2IS7L0L4DOXFV,1.0,1451433600
B017OBE2NI,AB1D7RWQZIRMC,1.0,1451001600
B017OBE2NI,A1JIL9ALVBGQA1,1.0,1450915200
B017OBE2NI,A26NNF96W7TM7Z,1.0,1450310400
B017OBE2NI,AXRJFF1R2RLYM,5.0,1449878400
B017OBI3AQ,A2ZZPDZG077U8Q,5.0,1449705600
B017OBI3AQ,A1S7683J68M1L6,5.0,1449446400
B017OBI3AQ,A1O35FYKDTF5Z9,1.0,1449187200
B017OBJI46,A1O35FYKDTF5Z9,4.0,1449187200
B017OBI3AQ,A2WA5RW8WWUQ93,1.0,1511827200
B017OBI3AQ,ADGNBZD4O6ZZN,1.0,1511654400
B017OBI3AQ,A1W8PIQCRLTXIS,2.0,1509580800
B017OBI3AQ,ALLI49J7ICVU4,3.0,1501804800
B017OBI3AQ,A1P54HWYXE3U7W,5.0,1498176000
B017OBI3AQ,ATDGFN1SA9HEX,4.0,1495843200
B017OBI3AQ,A1WPGGX68GCGDG,5.0,1495324800
B017OBI3AQ,A1C4UB2TQ9F2C7,2.0,1490745600
B017OBI3AQ,AD8W9YRBYT6VK,5.0,1486512000
B017OBI3AQ,A39D46KNCW1NHH,2.0,1485216000
B017OBI3AQ,A3T9AWC3FBA6QL,3.0,1480723200
B017OBI3AQ,A3UCFQV3MNR0C4,5.0,1479427200
B017OBI3AQ,A2W7DREIELZ5JV,4.0,1471478400
B017OBI3AQ,AFXWFH1M0OI7H,5.0,1464825600
B017OBI3AQ,A38R4CR87EJB53,5.0,1464739200
B017OBI3AQ,A2IZP7P6XXWV5Q,4.0,1463529600
B017OBI3AQ,A2QRQOU3KEC01K,5.0,1460419200
B017OBI3AQ,A8TKTPPBMESUR,1.0,1458864000
B017OBI3AQ,A28BR31FI5T8UL,4.0,1451952000
B017OBI3AQ,A1SWNXP37TK50J,2.0,1450310400
B017OBJI46,A36227HWVUBVUY,5.0,1532304000
B017OBJI46,A8TPJQJNDO0N1,5.0,1531094400
B017OBJI46,A3P6MKP1RB6TV8,5.0,1530576000
B017OBJI46,AZR4UHQ5PGLUF,5.0,1530316800
B017OBJI46,A2XQS9RY2VFZ1D,5.0,1530230400
B017OBJI46,A1WKUFIQ1YTAQN,5.0,1530144000
B017OBJI46,A1R4NICF7VRMDV,5.0,1528848000
B017OBJI46,A1RKQE5TSCDWUW,5.0,1527379200
B017OBJI46,A2A9Z24IPPJYME,5.0,1527120000
B017OBJI46,A1V4XGK3DM8AH2,5.0,1523836800
B017OBJI46,ARNHIV2D5Y35Y,5.0,1523577600
B017OBJI46,A3TKIHRHRV91AA,5.0,1522195200
B017OBJI46,A3AXO9Q60UDCXI,5.0,1520726400
B017OBJI46,ALE65Z094ED0C,5.0,1520380800
B017OBJI46,A1WY8A2WD73V2U,5.0,1519257600
B017OBJI46,A1PD9EKOE3W9M7,5.0,1519084800
B017OBJI46,A1PWQNJBNL8X26,5.0,1518048000
B017OBJI46,A26J49ZFAX3N03,2.0,1517184000
B017OBJI46,A2DLDPP9EV7VQ6,5.0,1515196800
B017OBJI46,A2S2RMP37U73TX,5.0,1515196800
B017OBJI46,A3HO587EGDHHUQ,3.0,1513036800
B017OBJI46,A1PYRL1LFYAJL3,5.0,1511654400
B017OBJI46,A279ED6CVUVTIK,5.0,1508371200
B017OBJI46,A2RK5KDTVDI04N,1.0,1508371200
B017OBJI46,A29X1YWODZTWX3,4.0,1507939200
B017OBJI46,A35YNO3UCVSZIR,5.0,1507680000
B017OBJI46,AMBJJ1IINRLDJ,5.0,1507161600
B017OBJI46,AAKV7Z72H218H,1.0,1506816000
B017OBJI46,A1T5GNHYYPLTCM,2.0,1506643200
B017OBJI46,A3JQT02AA53T60,5.0,1502496000
B017OBOGTS,A3IPAZIQY4KG9E,3.0,1471996800
B017OBOGTS,A1JEZQ0S0QA8MI,3.0,1463184000
B017OBOGTS,A1XX3F6RMMFDL3,5.0,1460592000
B017OBOGTS,A3BBITSG4K7XD4,2.0,1457827200
B017OBOGTS,A2VJEOVX6EJEPB,2.0,1456012800
B017OBOGTS,A33CCTBJAI45JT,4.0,1452988800
B017OBOGTS,A238FN7PU6NA33,1.0,1452988800
B017OBOGTS,A2CWGH86I4VSIY,5.0,1450396800
B017OBOGTS,A2CMK900WU96D4,5.0,1449360000
B017OBJI46,AXZWPK37IOF95,3.0,1497830400
B017OBJI46,AD64POKTLE04E,4.0,1497139200
B017OBJI46,A7WVPPN5VSYFE,1.0,1495065600
B017OBJI46,A1SUB12XNS7U71,1.0,1492819200
B017OBJI46,A1NP6VVQ4ZWC0V,5.0,1491091200
